date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:12:24	1648/1648	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2022%20Feb%202025%2019:12:25%20GMT	https://gabot.pro/robots.txt		(from )
14:12:28	108253/108253	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:12:26%20GMT	https://gabot.pro/	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/index.html	(from )
14:12:31	6678/6678	---M--	200	added ('OK')	image/png	etag:%2266c41846-1a16%22	https://gabot.pro/writable/uploads/1724127302_7d87a1e64dbcac8c8d02.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/writable/uploads/1724127302_7d87a1e64dbcac8c8d02.png	(from https://gabot.pro/)
14:12:32	15026/15026	---M--	200	added ('OK')	text/css	etag:%2265b69a3a-3ab2%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/flags/flag-icon.css	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/flags/flag-icon.css	(from https://gabot.pro/)
14:12:32	319061/319061	---M--	200	added ('OK')	text/css	etag:%2265b69a3a-4de55%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css	(from https://gabot.pro/)
14:12:33	232914/232914	---M--	200	added ('OK')	text/css	etag:%2265b69a3a-38dd2%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/bootstrap/css/bootstrap.min.css	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/bootstrap/css/bootstrap.min.css	(from https://gabot.pro/)
14:12:33	679/679	---M-Z	200	added ('OK')	text/css	etag:%222a7-610058acf8280-gzip%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/limarquee/limarquee.css	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/limarquee/limarquee.css	(from https://gabot.pro/)
14:12:33	7134/7134	---M--	200	added ('OK')	text/css	etag:%2265b69a3a-1bde%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/pagination/pagination.min.css	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/pagination/pagination.min.css	(from https://gabot.pro/)
14:12:34	860/860	---M-Z	200	added ('OK')	text/css	etag:%2235c-60c057c0f2100-gzip%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/css/icomoon/icomoon.css	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/css/icomoon/icomoon.css	(from https://gabot.pro/)
14:12:34	26053/26053	---M--	200	added ('OK')	text/css	etag:%2265b69a3a-65c5%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/aos/aos.css	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/aos/aos.css	(from https://gabot.pro/)
14:12:34	10143/10143	---M--	200	added ('OK')	text/css	etag:%2265b69a3a-279f%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/css/style.css	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/css/style.css	(from https://gabot.pro/)
14:12:35	20380/20380	---M-Z	200	added ('OK')	text/css	etag:W/%224f9c-YW++h4sxifKlsVyMHgLARnQAuWE%22	https://cdn.jsdelivr.net/npm/intl-tel-input@23.1.0/build/css/intlTelInput.css	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/cdn.jsdelivr.net/npm/intl-tel-input@23.1.0/build/css/intlTelInput.css	(from https://gabot.pro/)
14:12:36	93882/93882	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:12:37%20GMT	https://gabot.pro/pricing	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/pricing.html	(from https://gabot.pro/)
14:12:39	8568/8568	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:12:38%20GMT	https://gabot.pro/blogs	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/blogs.html	(from https://gabot.pro/)
14:12:41	33/33	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:12:41%20GMT	https://gabot.pro/auth/language/66bf3a83b04a2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/auth/language/66bf3a83b04a2.html	(from https://gabot.pro/)
14:12:43	673339/673339	---M--	200	added ('OK')	image/png	etag:%2266bf8c56-a463b%22	https://gabot.pro/writable/uploads/1723829334_b9996d1af101ba8c92e8.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/writable/uploads/1723829334_b9996d1af101ba8c92e8.png	(from https://gabot.pro/)
14:12:45	47061/47061	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:12:43%20GMT	https://gabot.pro/signup	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/signup.html	(from https://gabot.pro/)
14:12:46	8302/8302	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:12:47%20GMT	https://gabot.pro/login	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/login.html	(from https://gabot.pro/)
14:12:48	27601/27601	---M--	200	added ('OK')	image/png	etag:%2265b69a3a-6bd1%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/banner-1.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/banner-1.png	(from https://gabot.pro/)
14:12:48	19572/19572	---M--	200	added ('OK')	image/png	etag:%2265b69a3a-4c74%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/banner-2.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/banner-2.png	(from https://gabot.pro/)
14:12:49	19721/19721	---M--	200	added ('OK')	image/png	etag:%2265b69a3a-4d09%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/banner-3.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/banner-3.png	(from https://gabot.pro/)
14:12:49	25631/25631	---M--	200	added ('OK')	image/png	etag:%2265b69a3a-641f%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/banner-4.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/banner-4.png	(from https://gabot.pro/)
14:12:50	80818/80818	---M--	200	added ('OK')	image/png	etag:%2265b69a3a-13bb2%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/feature-1.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/feature-1.png	(from https://gabot.pro/)
14:12:51	111809/111809	---M--	200	added ('OK')	image/png	etag:%2265b69a3a-1b4c1%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/feature-3.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/feature-3.png	(from https://gabot.pro/)
14:12:54	220518/220518	---M--	200	added ('OK')	image/png	etag:%2265b69a3a-35d66%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/feature-2.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/feature-2.png	(from https://gabot.pro/)
14:12:54	7050/7050	---M--	200	added ('OK')	image/png	etag:%2265b69a3a-1b8a%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/head-stars.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/head-stars.png	(from https://gabot.pro/)
14:12:55	7659/7659	---M--	200	added ('OK')	image/png	etag:%2265b69a3a-1deb%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/5-stars.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/5-stars.png	(from https://gabot.pro/)
14:12:56	7671/7671	---M--	200	added ('OK')	image/jpeg	etag:%2265b69a3a-1df7%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-1.jpg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-1.jpg	(from https://gabot.pro/)
14:12:56	9186/9186	---M--	200	added ('OK')	image/jpeg	etag:%2265b69a3a-23e2%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-2.jpg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-2.jpg	(from https://gabot.pro/)
14:12:57	24439/24439	---M--	200	added ('OK')	image/jpeg	etag:%2265b69a3a-5f77%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-3.jpg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-3.jpg	(from https://gabot.pro/)
14:13:00	14467/14467	---M--	200	added ('OK')	image/jpeg	etag:%2265b69a3a-3883%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-4.jpg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-4.jpg	(from https://gabot.pro/)
14:13:01	21807/21807	---M--	200	added ('OK')	image/jpeg	etag:%2265b69a3a-552f%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-5.jpg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-5.jpg	(from https://gabot.pro/)
14:13:05	21709/21709	---M--	200	added ('OK')	image/jpeg	etag:%2265b69a3a-54cd%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-6.jpg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/review-6.jpg	(from https://gabot.pro/)
14:13:14	10549/10549	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:13:14%20GMT	https://gabot.pro/payment/index/67a61af63aee4/1	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/payment/index/67a61af63aee4/1.html	(from https://gabot.pro/)
14:13:25	10549/10549	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:13:26%20GMT	https://gabot.pro/payment/index/67a61af63aee4/2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/payment/index/67a61af63aee4/2.html	(from https://gabot.pro/)
14:13:30	10569/10569	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:13:31%20GMT	https://gabot.pro/payment/index/6509dbb803d46/1	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/payment/index/6509dbb803d46/1.html	(from https://gabot.pro/)
14:13:31	10569/10569	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:13:32%20GMT	https://gabot.pro/payment/index/6509dbb803d46/2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/payment/index/6509dbb803d46/2.html	(from https://gabot.pro/)
14:13:32	67409/67409	---M--	200	added ('OK')	image/png	etag:%2265b69a3a-10751%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/img/faq-2.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/img/faq-2.png	(from https://gabot.pro/)
14:13:34	9111/9111	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:13:34%20GMT	https://gabot.pro/blogs/chatboot-gabot-pro/3	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/blogs/chatboot-gabot-pro/3.html	(from https://gabot.pro/)
14:13:35	43155/43155	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:13:35%20GMT	https://gabot.pro/terms_of_service	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/terms_of_service.html	(from https://gabot.pro/)
14:13:36	43051/43051	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Feb%202025%2019:13:36%20GMT	https://gabot.pro/privacy_policy	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/privacy_policy.html	(from https://gabot.pro/)
14:13:36	89501/89501	---M--	200	added ('OK')	text/javascript	etag:%2265b69a3a-15d9d%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/jquery/jquery.min.js	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/jquery/jquery.min.js	(from https://gabot.pro/)
14:13:39	80421/80421	---M--	200	added ('OK')	text/javascript	etag:%2265b69a3a-13a25%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/bootstrap/js/bootstrap.bundle.min.js	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/bootstrap/js/bootstrap.bundle.min.js	(from https://gabot.pro/)
14:13:40	8327/8327	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec3-2087%22	https://cdnjs.cloudflare.com/ajax/libs/jquery.mask/1.14.16/jquery.mask.min.js	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/cdnjs.cloudflare.com/ajax/libs/jquery.mask/1.14.16/jquery.mask.min.js	(from https://gabot.pro/)
14:13:42	29870/29870	---M-Z	200	added ('OK')	application/javascript	etag:W/%2274ae-0paDE+6faf30L2a/PIazh+Tkmbc%22	https://cdn.jsdelivr.net/npm/intl-tel-input@23.1.0/build/js/intlTelInput.min.js	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/cdn.jsdelivr.net/npm/intl-tel-input@23.1.0/build/js/intlTelInput.min.js	(from https://gabot.pro/)
14:13:44	36367/36367	---M--	200	added ('OK')	text/javascript	etag:%2265b69a3a-8e0f%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/limarquee/limarquee.js	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/limarquee/limarquee.js	(from https://gabot.pro/)
14:13:44	9507/9507	---M--	200	added ('OK')	text/javascript	etag:%2265b69a3a-2523%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/ihavecookies/jquery.ihavecookies.js	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/ihavecookies/jquery.ihavecookies.js	(from https://gabot.pro/)
14:13:45	13696/13696	---M--	200	added ('OK')	text/javascript	etag:%2265b69a3a-3580%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/pagination/pagination.min.js	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/pagination/pagination.min.js	(from https://gabot.pro/)
14:13:45	14243/14243	---M--	200	added ('OK')	text/javascript	etag:%2265b69a3a-37a3%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/aos/aos.js	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/plugins/aos/aos.js	(from https://gabot.pro/)
14:13:47	13508/13508	---M--	200	added ('OK')	text/javascript	etag:%2265b69a3a-34c4%22	https://gabot.pro/inc/themes/frontend/Wzlight/Assets/js/core.js	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/frontend/Wzlight/Assets/js/core.js	(from https://gabot.pro/)
14:13:50	66834/66834	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-10512%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:50	66834/66834	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-10512%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:52	38284/38284	---M--	200	added ('OK')	font/woff2	etag:%2265b69a3a-958c%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:52	44828/44828	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-af1c%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:56	1385779/1385779	---M--	200	added ('OK')	image/png	etag:%2266fb7110-152533%22	https://gabot.pro/writable/uploads/1727754512_dea9b4d5c7f055f2238e.png	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/writable/uploads/1727754512_dea9b4d5c7f055f2238e.png	(from https://gabot.pro/)
14:13:56	2874/2874	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-b3a%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:57	66528/66528	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-103e0%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:57	2874/2874	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-b3a%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:59	337375/337375	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-525df%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.0.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:59	964/964	---M--	200	added ('OK')	font/woff2	etag:%223c4-610058acf8280%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:59	1436/1436	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-59c%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:59	2568/2568	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-a08%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:13:59	2099/2099	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-833%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.1.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:14:00	3638/3638	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-e36%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.eot	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:14:00	3638/3638	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265b69a3a-e36%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.eot?	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2d41d.eot	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:14:00	1496/1496	---M--	200	added ('OK')	font/woff2	etag:%2265b69a3a-5d8%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.woff2	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.woff2	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:14:01	1984/1984	---M--	200	added ('OK')	font/woff	etag:%2265b69a3a-7c0%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.woff	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.woff	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:14:01	3332/3332	---M--	200	added ('OK')	font/ttf	etag:%2265b69a3a-d04%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.ttf	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.ttf	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
14:14:01	8015/8015	---M--	200	added ('OK')	image/svg+xml	etag:%2265b69a3a-1f4f%22	https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.svg	C:/Users/emanuel/Desktop/GABOTPRO%20CLON/CLON%20GABOPRO/gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/webfonts/pro-fa-brands-400-5.0.2.svg	(from https://gabot.pro/inc/themes/backend/Stackmin/Assets/fonts/fontawesome/css/all.min.css)
